Route,Direction,Latitude,Longitude
527,Origin,33.56290054,-86.75350189
531,Destination,41.9786,-87.9048
531,Origin,33.56290054,-86.75350189
533,Destination,39.87189865,-75.2410965
533,Origin,33.56290054,-86.75350189
535,Destination,37.362598,-121.929001
535,Origin,33.56290054,-86.75350189
537,Destination,33.30780029,-111.6549988
537,Origin,45.80770111,-108.5429993
541,Destination,36.08010101,-115.1520004
541,Origin,45.80770111,-108.5429993
542,Destination,33.94250107,-118.4079971
542,Origin,45.80770111,-108.5429993
548,Destination,33.30780029,-111.6549988
548,Origin,46.77270126,-100.7460022
549,Destination,39.86169815,-104.6729965
549,Origin,46.77270126,-100.7460022
550,Destination,32.896801,-97.038002
550,Origin,46.77270126,-100.7460022
555,Destination,41.9786,-87.9048
555,Origin,46.77270126,-100.7460022
556,Destination,28.77759933,-81.23750305
556,Origin,46.77270126,-100.7460022
558,Destination,39.86169815,-104.6729965
558,Origin,36.532082,-93.200544
559,Destination,32.896801,-97.038002
559,Origin,36.532082,-93.200544
560,Destination,41.9786,-87.9048
560,Origin,36.532082,-93.200544
575,Destination,30.49410057,-81.68789673
575,Origin,38.5452,-89.835197
576,Destination,36.08010101,-115.1520004
576,Origin,38.5452,-89.835197
578,Destination,26.92020035,-81.9905014
578,Origin,38.5452,-89.835197
579,Destination,27.91020012,-82.68740082
579,Origin,38.5452,-89.835197
581,Destination,30.4832,-86.525398
581,Origin,38.5452,-89.835197
582,Destination,33.6367,-84.428101
582,Origin,40.47710037,-88.91590118
584,Destination,32.896801,-97.038002
584,Origin,40.47710037,-88.91590118
585,Destination,28.42939949,-81.30899811
585,Origin,40.47710037,-88.91590118
587,Destination,41.9786,-87.9048
587,Origin,40.47710037,-88.91590118
588,Destination,27.91020012,-82.68740082
588,Origin,40.47710037,-88.91590118
593,Destination,42.36429977,-71.00520325
593,Origin,36.12450027,-86.67819977
594,Destination,34.20069885,-118.3590012
594,Origin,36.12450027,-86.67819977
601,Destination,39.04880142,-84.6678009
601,Origin,36.12450027,-86.67819977
605,Destination,32.896801,-97.038002
605,Origin,36.12450027,-86.67819977
612,Destination,38.94449997,-77.45580292
612,Origin,36.12450027,-86.67819977
613,Destination,29.9843998,-95.34140015
613,Origin,36.12450027,-86.67819977
615,Destination,40.63980103,-73.77890015
615,Origin,36.12450027,-86.67819977
618,Destination,40.77719879,-73.87259674
618,Origin,36.12450027,-86.67819977
628,Destination,33.67969894,-78.92829895
628,Origin,36.12450027,-86.67819977
632,Destination,41.9786,-87.9048
632,Origin,36.12450027,-86.67819977
634,Destination,26.92020035,-81.9905014
634,Origin,36.12450027,-86.67819977
637,Destination,27.91020012,-82.68740082
637,Origin,36.12450027,-86.67819977
641,Destination,37.50519943,-77.31970215
641,Origin,36.12450027,-86.67819977
645,Destination,32.12760162,-81.20210266
645,Origin,36.12450027,-86.67819977
648,Destination,37.61899948,-122.375
648,Origin,36.12450027,-86.67819977
649,Destination,37.362598,-121.929001
649,Origin,36.12450027,-86.67819977
657,Destination,30.4832,-86.525398
657,Origin,36.12450027,-86.67819977
664,Destination,29.9843998,-95.34140015
664,Origin,43.5644,-116.223
667,Destination,41.785999,-87.752403
667,Origin,43.5644,-116.223
670,Destination,41.9786,-87.9048
670,Origin,43.5644,-116.223
675,Destination,37.61899948,-122.375
675,Origin,43.5644,-116.223
681,Destination,30.19449997,-97.66989899
681,Origin,42.36429977,-71.00520325
682,Destination,36.12450027,-86.67819977
682,Origin,42.36429977,-71.00520325
683,Destination,42.94049835,-78.73220062
683,Origin,42.36429977,-71.00520325
684,Destination,34.20069885,-118.3590012
684,Origin,42.36429977,-71.00520325
685,Destination,39.1754,-76.668297
685,Origin,42.36429977,-71.00520325
687,Destination,41.4117012,-81.84980011
687,Origin,42.36429977,-71.00520325
690,Destination,39.04880142,-84.6678009
690,Origin,42.36429977,-71.00520325
694,Destination,32.896801,-97.038002
694,Origin,42.36429977,-71.00520325
695,Destination,42.21239853,-83.35340118
695,Origin,42.36429977,-71.00520325
696,Destination,40.69250107,-74.16870117
696,Origin,42.36429977,-71.00520325
697,Destination,26.072599,-80.152702
697,Origin,42.36429977,-71.00520325
698,Destination,40.48120117,-107.2180023
698,Origin,42.36429977,-71.00520325
701,Destination,38.94449997,-77.45580292
701,Origin,42.36429977,-71.00520325
702,Destination,29.9843998,-95.34140015
702,Origin,42.36429977,-71.00520325
703,Destination,39.7173,-86.294403
703,Origin,42.36429977,-71.00520325
704,Destination,30.49410057,-81.68789673
704,Origin,42.36429977,-71.00520325
705,Destination,40.63980103,-73.77890015
705,Origin,42.36429977,-71.00520325
706,Destination,36.08010101,-115.1520004
706,Origin,42.36429977,-71.00520325
708,Destination,40.77719879,-73.87259674
708,Origin,42.36429977,-71.00520325
709,Destination,33.81769943,-118.1520004
709,Origin,42.36429977,-71.00520325
710,Destination,39.2976,-94.713898
710,Origin,42.36429977,-71.00520325
711,Destination,28.42939949,-81.30899811
711,Origin,42.36429977,-71.00520325
714,Destination,42.94720078,-87.89659882
714,Origin,42.36429977,-71.00520325
716,Destination,44.882,-93.221802
716,Origin,42.36429977,-71.00520325
717,Destination,29.99340057,-90.25800323
717,Origin,42.36429977,-71.00520325
721,Destination,41.9786,-87.9048
721,Origin,42.36429977,-71.00520325
723,Destination,26.68320084,-80.09559631
723,Origin,42.36429977,-71.00520325
725,Destination,39.87189865,-75.2410965
725,Origin,42.36429977,-71.00520325
726,Destination,33.43429947,-112.012001
726,Origin,42.36429977,-71.00520325
727,Destination,40.49150085,-80.23290253
727,Origin,42.36429977,-71.00520325
728,Destination,33.82970047,-116.5070038
728,Origin,42.36429977,-71.00520325
729,Destination,35.87760162,-78.78749847
729,Origin,42.36429977,-71.00520325
730,Destination,37.50519943,-77.31970215
730,Origin,42.36429977,-71.00520325
732,Destination,26.53619957,-81.75520325
732,Origin,42.36429977,-71.00520325
737,Destination,37.61899948,-122.375
737,Origin,42.36429977,-71.00520325
738,Destination,37.362598,-121.929001
738,Origin,42.36429977,-71.00520325
739,Destination,,
739,Origin,42.36429977,-71.00520325
740,Destination,40.78839874,-111.9779968
740,Origin,42.36429977,-71.00520325
741,Destination,38.69540024,-121.5910034
741,Origin,42.36429977,-71.00520325
742,Destination,27.39539909,-82.55439758
742,Origin,42.36429977,-71.00520325
744,Destination,,
744,Origin,42.36429977,-71.00520325
745,Destination,43.11119843,-76.10630035
745,Origin,42.36429977,-71.00520325
746,Destination,27.97550011,-82.53320313
746,Origin,42.36429977,-71.00520325
747,Destination,32.896801,-97.038002
747,Origin,29.95079994,-94.02069855
749,Destination,40.69250107,-74.16870117
749,Origin,,
751,Destination,40.63980103,-73.77890015
751,Origin,,
752,Destination,28.42939949,-81.30899811
752,Origin,,
755,Destination,32.896801,-97.038002
755,Origin,25.90679932,-97.42590332
757,Destination,41.9786,-87.9048
757,Origin,25.90679932,-97.42590332
762,Destination,35.2140007,-80.94309998
762,Origin,30.533199,-91.149597
764,Destination,32.896801,-97.038002
764,Origin,30.533199,-91.149597
766,Destination,33.6367,-84.428101
766,Origin,44.47190094,-73.15329742
769,Destination,39.86169815,-104.6729965
769,Origin,44.47190094,-73.15329742
770,Destination,42.21239853,-83.35340118
770,Origin,44.47190094,-73.15329742
772,Destination,38.94449997,-77.45580292
772,Origin,44.47190094,-73.15329742
773,Destination,40.63980103,-73.77890015
773,Origin,44.47190094,-73.15329742
774,Destination,40.77719879,-73.87259674
774,Origin,44.47190094,-73.15329742
775,Destination,28.42939949,-81.30899811
775,Origin,44.47190094,-73.15329742
776,Destination,41.9786,-87.9048
776,Origin,44.47190094,-73.15329742
779,Destination,30.19449997,-97.66989899
779,Origin,42.94049835,-78.73220062
780,Destination,42.36429977,-71.00520325
780,Origin,42.94049835,-78.73220062
784,Destination,39.86169815,-104.6729965
784,Origin,42.94049835,-78.73220062
785,Destination,32.896801,-97.038002
785,Origin,42.94049835,-78.73220062
787,Destination,40.69250107,-74.16870117
787,Origin,42.94049835,-78.73220062
790,Destination,30.49410057,-81.68789673
790,Origin,42.94049835,-78.73220062
791,Destination,40.63980103,-73.77890015
791,Origin,42.94049835,-78.73220062
793,Destination,33.94250107,-118.4079971
793,Origin,42.94049835,-78.73220062
794,Destination,40.77719879,-73.87259674
794,Origin,42.94049835,-78.73220062
795,Destination,28.42939949,-81.30899811
795,Origin,42.94049835,-78.73220062
797,Destination,25.79319954,-80.29060364
797,Origin,42.94049835,-78.73220062
799,Destination,41.9786,-87.9048
799,Origin,42.94049835,-78.73220062
802,Destination,35.87760162,-78.78749847
802,Origin,42.94049835,-78.73220062
806,Destination,42.36429977,-71.00520325
806,Origin,34.20069885,-118.3590012
809,Destination,32.896801,-97.038002
809,Origin,34.20069885,-118.3590012
811,Destination,40.63980103,-73.77890015
811,Origin,34.20069885,-118.3590012
818,Destination,37.61899948,-122.375
818,Origin,34.20069885,-118.3590012
826,Destination,35.43619919,-82.54180145
826,Origin,39.1754,-76.668297
830,Destination,42.36429977,-71.00520325
830,Origin,39.1754,-76.668297
839,Destination,32.896801,-97.038002
839,Origin,39.1754,-76.668297
842,Destination,40.69250107,-74.16870117
842,Origin,39.1754,-76.668297
850,Destination,40.63980103,-73.77890015
850,Origin,39.1754,-76.668297
863,Destination,37.721298,-122.221001
863,Origin,39.1754,-76.668297
865,Destination,41.9786,-87.9048
865,Origin,39.1754,-76.668297
881,Destination,47.449001,-122.308998
881,Origin,39.1754,-76.668297
882,Destination,37.61899948,-122.375
882,Origin,39.1754,-76.668297
887,Destination,27.39539909,-82.55439758
887,Origin,39.1754,-76.668297
892,Destination,30.4832,-86.525398
892,Origin,39.1754,-76.668297
894,Destination,33.30780029,-111.6549988
894,Origin,45.77750015,-111.1529999
896,Destination,32.896801,-97.038002
896,Origin,45.77750015,-111.1529999
897,Destination,42.21239853,-83.35340118
897,Origin,45.77750015,-111.1529999
899,Destination,29.9843998,-95.34140015
899,Origin,45.77750015,-111.1529999
900,Destination,36.08010101,-115.1520004
900,Origin,45.77750015,-111.1529999
902,Destination,40.77719879,-73.87259674
902,Origin,45.77750015,-111.1529999
905,Destination,41.9786,-87.9048
905,Origin,45.77750015,-111.1529999
908,Destination,37.61899948,-122.375
908,Origin,45.77750015,-111.1529999
912,Destination,38.8521,-77.037697
912,Origin,33.93880081,-81.11949921
917,Destination,41.9786,-87.9048
917,Origin,33.93880081,-81.11949921
918,Destination,39.87189865,-75.2410965
918,Origin,33.93880081,-81.11949921
920,Destination,35.2140007,-80.94309998
920,Origin,40.91609955,-81.44219971
925,Destination,29.9843998,-95.34140015
925,Origin,40.91609955,-81.44219971
927,Destination,28.42939949,-81.30899811
927,Origin,40.91609955,-81.44219971
928,Destination,41.9786,-87.9048
928,Origin,40.91609955,-81.44219971
929,Destination,39.87189865,-75.2410965
929,Origin,40.91609955,-81.44219971
931,Destination,27.97550011,-82.53320313
931,Origin,40.91609955,-81.44219971
935,Destination,41.9786,-87.9048
935,Origin,37.22529984,-89.57080078
936,Destination,37.06079865,-88.77380371
936,Origin,37.22529984,-89.57080078
937,Destination,39.94269943,-91.19460297
937,Origin,37.22529984,-89.57080078
941,Destination,32.896801,-97.038002
941,Origin,35.03530121,-85.20379639
942,Destination,42.21239853,-83.35340118
942,Origin,35.03530121,-85.20379639
943,Destination,40.69250107,-74.16870117
943,Origin,35.03530121,-85.20379639
944,Destination,38.94449997,-77.45580292
944,Origin,35.03530121,-85.20379639
946,Destination,41.9786,-87.9048
946,Origin,35.03530121,-85.20379639
948,Destination,27.91020012,-82.68740082
948,Origin,35.03530121,-85.20379639
949,Destination,28.77759933,-81.23750305
949,Origin,35.03530121,-85.20379639
950,Destination,33.6367,-84.428101
950,Origin,38.1385994,-78.45290375
953,Destination,41.9786,-87.9048
953,Origin,38.1385994,-78.45290375
955,Destination,30.19449997,-97.66989899
955,Origin,32.89860153,-80.04049683
957,Destination,42.36429977,-71.00520325
957,Origin,32.89860153,-80.04049683
961,Destination,39.04880142,-84.6678009
961,Origin,32.89860153,-80.04049683
964,Destination,39.86169815,-104.6729965
964,Origin,32.89860153,-80.04049683
965,Destination,32.896801,-97.038002
965,Origin,32.89860153,-80.04049683
967,Destination,40.69250107,-74.16870117
967,Origin,32.89860153,-80.04049683
972,Destination,39.7173,-86.294403
972,Origin,32.89860153,-80.04049683
973,Destination,40.63980103,-73.77890015
973,Origin,32.89860153,-80.04049683
975,Destination,40.77719879,-73.87259674
975,Origin,32.89860153,-80.04049683
979,Destination,41.9786,-87.9048
979,Origin,32.89860153,-80.04049683
981,Destination,40.49150085,-80.23290253
981,Origin,32.89860153,-80.04049683
984,Destination,40.27669907,-74.81349945
984,Origin,32.89860153,-80.04049683
986,Destination,33.30780029,-111.6549988
986,Origin,41.88470078,-91.71080017
989,Destination,39.86169815,-104.6729965
989,Origin,41.88470078,-91.71080017
992,Destination,36.08010101,-115.1520004
992,Origin,41.88470078,-91.71080017
993,Destination,33.94250107,-118.4079971
993,Origin,41.88470078,-91.71080017
996,Destination,44.882,-93.221802
996,Origin,41.88470078,-91.71080017
997,Destination,41.9786,-87.9048
997,Origin,41.88470078,-91.71080017
998,Destination,26.92020035,-81.9905014
998,Origin,41.88470078,-91.71080017
999,Destination,27.91020012,-82.68740082
999,Origin,41.88470078,-91.71080017
1000,Destination,28.77759933,-81.23750305
1000,Origin,41.88470078,-91.71080017
1001,Destination,42.21239853,-83.35340118
1001,Origin,46.25080109,-84.47239685
1002,Destination,44.882,-93.221802
1002,Origin,46.25080109,-84.47239685
1004,Destination,38.94449997,-77.45580292
1004,Origin,39.29660034,-80.22810364
1005,Destination,33.67969894,-78.92829895
1005,Origin,39.29660034,-80.22810364
1007,Destination,28.77759933,-81.23750305
1007,Origin,39.29660034,-80.22810364
1010,Destination,30.19449997,-97.66989899
1010,Origin,41.4117012,-81.84980011
1011,Destination,41.93889999,-72.68319702
1011,Origin,41.4117012,-81.84980011
1013,Destination,42.36429977,-71.00520325
1013,Origin,41.4117012,-81.84980011
1019,Destination,32.896801,-97.038002
1019,Origin,41.4117012,-81.84980011
1021,Destination,40.69250107,-74.16870117
1021,Origin,41.4117012,-81.84980011
1025,Destination,30.49410057,-81.68789673
1025,Origin,41.4117012,-81.84980011
1026,Destination,40.63980103,-73.77890015
1026,Origin,41.4117012,-81.84980011
1027,Destination,36.08010101,-115.1520004
1027,Origin,41.4117012,-81.84980011
1029,Destination,40.77719879,-73.87259674
1029,Origin,41.4117012,-81.84980011
1035,Destination,44.882,-93.221802
1035,Origin,41.4117012,-81.84980011
1036,Destination,29.99340057,-90.25800323
1036,Origin,41.4117012,-81.84980011
1038,Destination,41.9786,-87.9048
1038,Origin,41.4117012,-81.84980011
1040,Destination,26.68320084,-80.09559631
1040,Origin,41.4117012,-81.84980011
1042,Destination,26.92020035,-81.9905014
1042,Origin,41.4117012,-81.84980011
1043,Destination,39.87189865,-75.2410965
1043,Origin,41.4117012,-81.84980011
1045,Destination,27.91020012,-82.68740082
1045,Origin,41.4117012,-81.84980011
1046,Destination,35.87760162,-78.78749847
1046,Origin,41.4117012,-81.84980011
1048,Destination,32.73360062,-117.1900024
1048,Origin,41.4117012,-81.84980011
1049,Destination,29.53370094,-98.46980286
1049,Origin,41.4117012,-81.84980011
1050,Destination,32.12760162,-81.20210266
1050,Origin,41.4117012,-81.84980011
1051,Destination,47.449001,-122.308998
1051,Origin,41.4117012,-81.84980011
1055,Destination,27.39539909,-82.55439758
1055,Origin,41.4117012,-81.84980011
1059,Destination,32.896801,-97.038002
1059,Origin,30.58860016,-96.36380005
1063,Destination,33.36989975,-81.96450043
1063,Origin,35.2140007,-80.94309998
1066,Destination,30.19449997,-97.66989899
1066,Origin,35.2140007,-80.94309998
1073,Destination,42.36429977,-71.00520325
1073,Origin,35.2140007,-80.94309998
1074,Destination,30.533199,-91.149597
1074,Origin,35.2140007,-80.94309998
1079,Destination,40.91609955,-81.44219971
1079,Origin,35.2140007,-80.94309998
1080,Destination,35.03530121,-85.20379639
1080,Origin,35.2140007,-80.94309998
1086,Destination,40.03919983,-88.27809906
1086,Origin,35.2140007,-80.94309998
1087,Destination,38.37310028,-81.59320068
1087,Origin,35.2140007,-80.94309998
1090,Destination,32.847099,-96.851799
1090,Origin,35.2140007,-80.94309998
1091,Destination,39.90240097,-84.2193985
1091,Origin,35.2140007,-80.94309998
1097,Destination,30.357106,-85.795414
1097,Origin,35.2140007,-80.94309998
1099,Destination,35.07300186,-77.04290009
1099,Origin,35.2140007,-80.94309998
1100,Destination,40.69250107,-74.16870117
1100,Origin,35.2140007,-80.94309998
1104,Destination,34.1853981,-79.72389984
1104,Origin,35.2140007,-80.94309998
1105,Destination,40.97850037,-85.19509888
1105,Origin,35.2140007,-80.94309998
1107,Destination,30.40730095,-89.07009888
1107,Origin,35.2140007,-80.94309998
1112,Destination,29.64539909,-95.27890015
1112,Origin,35.2140007,-80.94309998
1113,Destination,41.06700134,-73.70760345
1113,Origin,35.2140007,-80.94309998
1115,Destination,38.36669922,-82.55799866
1115,Origin,35.2140007,-80.94309998
1121,Destination,42.49100113,-76.45839691
1121,Origin,35.2140007,-80.94309998
1124,Destination,40.63980103,-73.77890015
1124,Origin,35.2140007,-80.94309998
1125,Destination,36.08010101,-115.1520004
1125,Origin,35.2140007,-80.94309998
1128,Destination,40.77719879,-73.87259674
1128,Origin,35.2140007,-80.94309998
1130,Destination,37.3266983,-79.20040131
1130,Origin,35.2140007,-80.94309998
1136,Destination,32.30059814,-86.39399719
1136,Origin,35.2140007,-80.94309998
1138,Destination,25.79319954,-80.29060364
1138,Origin,35.2140007,-80.94309998
1141,Destination,30.69120026,-88.24279785
1141,Origin,35.2140007,-80.94309998
1142,Destination,43.13990021,-89.33750153
1142,Origin,35.2140007,-80.94309998
1147,Destination,34.82920074,-77.61209869
1147,Origin,35.2140007,-80.94309998
1148,Destination,35.39310074,-97.60070038
1148,Origin,35.2140007,-80.94309998
1150,Destination,41.9786,-87.9048
1150,Origin,35.2140007,-80.94309998
1154,Destination,35.6352005,-77.38529968
1154,Origin,35.2140007,-80.94309998
1155,Destination,37.13190079,-76.49299622
